"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)"
"16","2005","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2006","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2007","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2008","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2009","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2010","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2011","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2012","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2013","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2015","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2017","6","Madhya Pradesh","Chhatarpur","0.0"
"19","1972","6","Madhya Pradesh","Sidhi","0.0"
"19","1973","6","Madhya Pradesh","Sidhi","0.0"
"19","1975","6","Madhya Pradesh","Sidhi","0.0"
"20","1980","6","Madhya Pradesh","Satna","0.0"
"20","1983","6","Madhya Pradesh","Satna","0.0"
"20","1987","6","Madhya Pradesh","Satna","0.0"
"24","1966","6","Madhya Pradesh","Guna","0.0"
"24","1967","6","Madhya Pradesh","Guna","0.0"
"24","1969","6","Madhya Pradesh","Guna","0.0"
"24","1970","6","Madhya Pradesh","Guna","0.0"
"24","1971","6","Madhya Pradesh","Guna","0.0"
"24","1972","6","Madhya Pradesh","Guna","0.0"
"24","1973","6","Madhya Pradesh","Guna","0.0"
"24","1974","6","Madhya Pradesh","Guna","0.0"
"24","1975","6","Madhya Pradesh","Guna","0.0"
"24","1976","6","Madhya Pradesh","Guna","0.0"
"24","1978","6","Madhya Pradesh","Guna","0.0"
"24","1983","6","Madhya Pradesh","Guna","0.0"
"24","1984","6","Madhya Pradesh","Guna","0.0"
"25","1975","6","Madhya Pradesh","Datia","0.0"
"25","1988","6","Madhya Pradesh","Datia","0.0"
"25","1989","6","Madhya Pradesh","Datia","0.0"
"28","1967","6","Madhya Pradesh","Indore","0.0"
"28","1969","6","Madhya Pradesh","Indore","0.0"
"28","1970","6","Madhya Pradesh","Indore","0.0"
"28","1971","6","Madhya Pradesh","Indore","0.0"
"28","1972","6","Madhya Pradesh","Indore","0.0"
"28","1973","6","Madhya Pradesh","Indore","0.0"
"28","1974","6","Madhya Pradesh","Indore","0.0"
"28","1975","6","Madhya Pradesh","Indore","0.0"
"28","1976","6","Madhya Pradesh","Indore","0.0"
"28","1977","6","Madhya Pradesh","Indore","0.0"
"28","1978","6","Madhya Pradesh","Indore","0.0"
"28","1979","6","Madhya Pradesh","Indore","0.0"
"28","1980","6","Madhya Pradesh","Indore","0.0"
"28","1981","6","Madhya Pradesh","Indore","0.0"
"28","1982","6","Madhya Pradesh","Indore","0.0"
"28","1983","6","Madhya Pradesh","Indore","0.0"
"28","1984","6","Madhya Pradesh","Indore","0.0"
"28","1985","6","Madhya Pradesh","Indore","0.0"
"28","1986","6","Madhya Pradesh","Indore","0.0"
"28","1987","6","Madhya Pradesh","Indore","0.0"
"28","1988","6","Madhya Pradesh","Indore","0.0"
"28","1989","6","Madhya Pradesh","Indore","0.0"
"28","1990","6","Madhya Pradesh","Indore","0.0"
"28","1991","6","Madhya Pradesh","Indore","0.0"
"28","1992","6","Madhya Pradesh","Indore","0.0"
"28","1993","6","Madhya Pradesh","Indore","0.0"
"28","1994","6","Madhya Pradesh","Indore","0.0"
"28","1995","6","Madhya Pradesh","Indore","0.0"
"28","1996","6","Madhya Pradesh","Indore","0.0"
"28","1997","6","Madhya Pradesh","Indore","0.0"
"28","1998","6","Madhya Pradesh","Indore","0.0"
"28","1999","6","Madhya Pradesh","Indore","0.0"
"28","2000","6","Madhya Pradesh","Indore","0.0"
"28","2002","6","Madhya Pradesh","Indore","0.0"
"28","2003","6","Madhya Pradesh","Indore","0.0"
"28","2004","6","Madhya Pradesh","Indore","0.0"
"28","2005","6","Madhya Pradesh","Indore","0.0"
"28","2006","6","Madhya Pradesh","Indore","0.0"
"28","2007","6","Madhya Pradesh","Indore","0.0"
"28","2008","6","Madhya Pradesh","Indore","0.0"
"28","2009","6","Madhya Pradesh","Indore","0.0"
"28","2010","6","Madhya Pradesh","Indore","0.0"
"28","2011","6","Madhya Pradesh","Indore","0.0"
"28","2012","6","Madhya Pradesh","Indore","0.0"
"28","2013","6","Madhya Pradesh","Indore","0.0"
"28","2014","6","Madhya Pradesh","Indore","0.0"
"28","2015","6","Madhya Pradesh","Indore","0.0"
"28","2016","6","Madhya Pradesh","Indore","0.0"
"28","2017","6","Madhya Pradesh","Indore","0.0"
"29","1966","6","Madhya Pradesh","Ratlam","0.0"
"29","1967","6","Madhya Pradesh","Ratlam","0.0"
"29","1968","6","Madhya Pradesh","Ratlam","0.0"
"29","1969","6","Madhya Pradesh","Ratlam","0.0"
"29","1970","6","Madhya Pradesh","Ratlam","0.0"
"29","1971","6","Madhya Pradesh","Ratlam","0.0"
"29","1972","6","Madhya Pradesh","Ratlam","0.0"
"29","1973","6","Madhya Pradesh","Ratlam","0.0"
"29","1974","6","Madhya Pradesh","Ratlam","0.0"
"29","1975","6","Madhya Pradesh","Ratlam","0.0"
"29","1976","6","Madhya Pradesh","Ratlam","0.0"
"29","1977","6","Madhya Pradesh","Ratlam","0.0"
"29","1978","6","Madhya Pradesh","Ratlam","0.0"
"29","1979","6","Madhya Pradesh","Ratlam","0.0"
"29","1980","6","Madhya Pradesh","Ratlam","0.0"
"29","1981","6","Madhya Pradesh","Ratlam","0.0"
"29","1983","6","Madhya Pradesh","Ratlam","0.0"
"29","1984","6","Madhya Pradesh","Ratlam","0.0"
"29","1985","6","Madhya Pradesh","Ratlam","0.0"
"29","1986","6","Madhya Pradesh","Ratlam","0.0"
"29","1987","6","Madhya Pradesh","Ratlam","0.0"
"29","1988","6","Madhya Pradesh","Ratlam","0.0"
"29","1989","6","Madhya Pradesh","Ratlam","0.0"
"29","1990","6","Madhya Pradesh","Ratlam","0.0"
"29","1994","6","Madhya Pradesh","Ratlam","0.0"
"29","1995","6","Madhya Pradesh","Ratlam","0.0"
"29","1996","6","Madhya Pradesh","Ratlam","0.0"
"29","1997","6","Madhya Pradesh","Ratlam","0.0"
"29","1998","6","Madhya Pradesh","Ratlam","0.0"
"29","1999","6","Madhya Pradesh","Ratlam","0.0"
"29","2000","6","Madhya Pradesh","Ratlam","0.0"
"29","2001","6","Madhya Pradesh","Ratlam","0.0"
"29","2002","6","Madhya Pradesh","Ratlam","0.0"
"29","2003","6","Madhya Pradesh","Ratlam","0.0"
"29","2004","6","Madhya Pradesh","Ratlam","0.0"
"29","2005","6","Madhya Pradesh","Ratlam","0.0"
"29","2006","6","Madhya Pradesh","Ratlam","0.0"
"29","2007","6","Madhya Pradesh","Ratlam","0.0"
"29","2008","6","Madhya Pradesh","Ratlam","0.0"
"29","2009","6","Madhya Pradesh","Ratlam","0.0"
"29","2010","6","Madhya Pradesh","Ratlam","0.0"
"29","2011","6","Madhya Pradesh","Ratlam","0.0"
"29","2012","6","Madhya Pradesh","Ratlam","0.0"
"29","2013","6","Madhya Pradesh","Ratlam","0.0"
"29","2014","6","Madhya Pradesh","Ratlam","0.0"
"29","2015","6","Madhya Pradesh","Ratlam","0.0"
"29","2016","6","Madhya Pradesh","Ratlam","0.0"
"29","2017","6","Madhya Pradesh","Ratlam","0.0"
"30","1966","6","Madhya Pradesh","Ujjain","0.0"
"30","1967","6","Madhya Pradesh","Ujjain","0.0"
"30","1968","6","Madhya Pradesh","Ujjain","0.0"
"30","1969","6","Madhya Pradesh","Ujjain","0.0"
"30","1970","6","Madhya Pradesh","Ujjain","0.0"
"30","1971","6","Madhya Pradesh","Ujjain","0.0"
"30","1972","6","Madhya Pradesh","Ujjain","0.0"
"30","1973","6","Madhya Pradesh","Ujjain","0.0"
"30","1974","6","Madhya Pradesh","Ujjain","0.0"
"30","1975","6","Madhya Pradesh","Ujjain","0.0"
"30","1976","6","Madhya Pradesh","Ujjain","0.0"
"30","1977","6","Madhya Pradesh","Ujjain","0.0"
"30","1978","6","Madhya Pradesh","Ujjain","0.0"
"30","1979","6","Madhya Pradesh","Ujjain","0.0"
"30","1980","6","Madhya Pradesh","Ujjain","0.0"
"30","1981","6","Madhya Pradesh","Ujjain","0.0"
"30","1982","6","Madhya Pradesh","Ujjain","0.0"
"30","1983","6","Madhya Pradesh","Ujjain","0.0"
"30","1984","6","Madhya Pradesh","Ujjain","0.0"
"30","1985","6","Madhya Pradesh","Ujjain","0.0"
"30","1986","6","Madhya Pradesh","Ujjain","0.0"
"30","1987","6","Madhya Pradesh","Ujjain","0.0"
"30","1988","6","Madhya Pradesh","Ujjain","0.0"
"30","1989","6","Madhya Pradesh","Ujjain","0.0"
"30","1990","6","Madhya Pradesh","Ujjain","0.0"
"30","1991","6","Madhya Pradesh","Ujjain","0.0"
"30","1992","6","Madhya Pradesh","Ujjain","0.0"
"30","1993","6","Madhya Pradesh","Ujjain","0.0"
"30","1994","6","Madhya Pradesh","Ujjain","0.0"
"30","1995","6","Madhya Pradesh","Ujjain","0.0"
"30","1996","6","Madhya Pradesh","Ujjain","0.0"
"30","1997","6","Madhya Pradesh","Ujjain","0.0"
"30","1998","6","Madhya Pradesh","Ujjain","0.0"
"30","1999","6","Madhya Pradesh","Ujjain","0.0"
"30","2000","6","Madhya Pradesh","Ujjain","0.0"
"30","2001","6","Madhya Pradesh","Ujjain","0.0"
"30","2002","6","Madhya Pradesh","Ujjain","0.0"
"30","2003","6","Madhya Pradesh","Ujjain","0.0"
"30","2004","6","Madhya Pradesh","Ujjain","0.0"
"30","2005","6","Madhya Pradesh","Ujjain","0.0"
"30","2006","6","Madhya Pradesh","Ujjain","0.0"
"30","2007","6","Madhya Pradesh","Ujjain","0.0"
"30","2008","6","Madhya Pradesh","Ujjain","0.0"
"30","2009","6","Madhya Pradesh","Ujjain","0.0"
"30","2010","6","Madhya Pradesh","Ujjain","0.0"
"30","2011","6","Madhya Pradesh","Ujjain","0.0"
"30","2012","6","Madhya Pradesh","Ujjain","0.0"
"30","2013","6","Madhya Pradesh","Ujjain","0.0"
"30","2014","6","Madhya Pradesh","Ujjain","0.0"
"30","2015","6","Madhya Pradesh","Ujjain","0.0"
"30","2016","6","Madhya Pradesh","Ujjain","0.0"
"30","2017","6","Madhya Pradesh","Ujjain","0.0"
"31","1967","6","Madhya Pradesh","Mandsaur","0.0"
"31","1968","6","Madhya Pradesh","Mandsaur","0.0"
"31","1969","6","Madhya Pradesh","Mandsaur","0.0"
"31","1970","6","Madhya Pradesh","Mandsaur","0.0"
"31","1971","6","Madhya Pradesh","Mandsaur","0.0"
"31","1972","6","Madhya Pradesh","Mandsaur","0.0"
"31","1973","6","Madhya Pradesh","Mandsaur","0.0"
"31","1975","6","Madhya Pradesh","Mandsaur","0.0"
"31","1976","6","Madhya Pradesh","Mandsaur","0.0"
"31","1977","6","Madhya Pradesh","Mandsaur","0.0"
"31","1978","6","Madhya Pradesh","Mandsaur","0.0"
"31","1980","6","Madhya Pradesh","Mandsaur","0.0"
"31","1981","6","Madhya Pradesh","Mandsaur","0.0"
"31","1982","6","Madhya Pradesh","Mandsaur","0.0"
"31","1983","6","Madhya Pradesh","Mandsaur","0.0"
"31","1984","6","Madhya Pradesh","Mandsaur","0.0"
"31","1985","6","Madhya Pradesh","Mandsaur","0.0"
"31","1986","6","Madhya Pradesh","Mandsaur","0.0"
"31","1987","6","Madhya Pradesh","Mandsaur","0.0"
"31","1988","6","Madhya Pradesh","Mandsaur","0.0"
"31","1989","6","Madhya Pradesh","Mandsaur","0.0"
"31","1990","6","Madhya Pradesh","Mandsaur","0.0"
"31","1991","6","Madhya Pradesh","Mandsaur","0.0"
"31","1992","6","Madhya Pradesh","Mandsaur","0.0"
"31","1993","6","Madhya Pradesh","Mandsaur","0.0"
"31","1994","6","Madhya Pradesh","Mandsaur","0.0"
"31","1996","6","Madhya Pradesh","Mandsaur","0.0"
"31","1997","6","Madhya Pradesh","Mandsaur","0.0"
"31","1998","6","Madhya Pradesh","Mandsaur","0.0"
"31","1999","6","Madhya Pradesh","Mandsaur","0.0"
"31","2000","6","Madhya Pradesh","Mandsaur","0.0"
"31","2001","6","Madhya Pradesh","Mandsaur","0.0"
"31","2002","6","Madhya Pradesh","Mandsaur","0.0"
"31","2003","6","Madhya Pradesh","Mandsaur","0.0"
"31","2004","6","Madhya Pradesh","Mandsaur","0.0"
"31","2005","6","Madhya Pradesh","Mandsaur","0.0"
"31","2006","6","Madhya Pradesh","Mandsaur","0.0"
"31","2007","6","Madhya Pradesh","Mandsaur","0.0"
"31","2008","6","Madhya Pradesh","Mandsaur","0.0"
"31","2009","6","Madhya Pradesh","Mandsaur","0.0"
"31","2010","6","Madhya Pradesh","Mandsaur","0.0"
"31","2011","6","Madhya Pradesh","Mandsaur","0.0"
"31","2012","6","Madhya Pradesh","Mandsaur","0.0"
"31","2013","6","Madhya Pradesh","Mandsaur","0.0"
"31","2014","6","Madhya Pradesh","Mandsaur","0.0"
"31","2015","6","Madhya Pradesh","Mandsaur","0.0"
"31","2016","6","Madhya Pradesh","Mandsaur","0.0"
"31","2017","6","Madhya Pradesh","Mandsaur","0.0"
"32","1973","6","Madhya Pradesh","Dewas","0.0"
"32","1974","6","Madhya Pradesh","Dewas","0.0"
"32","1975","6","Madhya Pradesh","Dewas","0.0"
"32","1976","6","Madhya Pradesh","Dewas","0.0"
"32","1977","6","Madhya Pradesh","Dewas","0.0"
"32","1978","6","Madhya Pradesh","Dewas","0.0"
"32","1980","6","Madhya Pradesh","Dewas","0.0"
"32","1981","6","Madhya Pradesh","Dewas","0.0"
"32","1982","6","Madhya Pradesh","Dewas","0.0"
"32","1983","6","Madhya Pradesh","Dewas","0.0"
"32","1984","6","Madhya Pradesh","Dewas","0.0"
"32","1985","6","Madhya Pradesh","Dewas","0.0"
"32","1986","6","Madhya Pradesh","Dewas","0.0"
"32","1987","6","Madhya Pradesh","Dewas","0.0"
"32","1988","6","Madhya Pradesh","Dewas","0.0"
"32","1989","6","Madhya Pradesh","Dewas","0.0"
"32","1990","6","Madhya Pradesh","Dewas","0.0"
"32","1991","6","Madhya Pradesh","Dewas","0.0"
"32","1993","6","Madhya Pradesh","Dewas","0.0"
"32","1994","6","Madhya Pradesh","Dewas","0.0"
"32","1995","6","Madhya Pradesh","Dewas","0.0"
"32","1996","6","Madhya Pradesh","Dewas","0.0"
"32","1997","6","Madhya Pradesh","Dewas","0.0"
"32","1998","6","Madhya Pradesh","Dewas","0.0"
"32","1999","6","Madhya Pradesh","Dewas","0.0"
"32","2000","6","Madhya Pradesh","Dewas","0.0"
"32","2001","6","Madhya Pradesh","Dewas","0.0"
"32","2002","6","Madhya Pradesh","Dewas","0.0"
"32","2003","6","Madhya Pradesh","Dewas","0.0"
"32","2004","6","Madhya Pradesh","Dewas","0.0"
"32","2005","6","Madhya Pradesh","Dewas","0.0"
"32","2006","6","Madhya Pradesh","Dewas","0.0"
"32","2007","6","Madhya Pradesh","Dewas","0.0"
"32","2008","6","Madhya Pradesh","Dewas","0.0"
"32","2009","6","Madhya Pradesh","Dewas","0.0"
"32","2010","6","Madhya Pradesh","Dewas","0.0"
"32","2011","6","Madhya Pradesh","Dewas","0.0"
"32","2012","6","Madhya Pradesh","Dewas","0.0"
"32","2013","6","Madhya Pradesh","Dewas","0.0"
"32","2014","6","Madhya Pradesh","Dewas","0.0"
"32","2015","6","Madhya Pradesh","Dewas","0.0"
"32","2016","6","Madhya Pradesh","Dewas","0.0"
"32","2017","6","Madhya Pradesh","Dewas","0.0"
"33","1966","6","Madhya Pradesh","Dhar","0.0"
"33","1967","6","Madhya Pradesh","Dhar","0.0"
"33","1968","6","Madhya Pradesh","Dhar","0.0"
"33","1969","6","Madhya Pradesh","Dhar","0.0"
"33","1970","6","Madhya Pradesh","Dhar","0.0"
"33","1971","6","Madhya Pradesh","Dhar","0.0"
"33","1972","6","Madhya Pradesh","Dhar","0.0"
"33","1973","6","Madhya Pradesh","Dhar","0.0"
"33","1974","6","Madhya Pradesh","Dhar","0.0"
"33","1975","6","Madhya Pradesh","Dhar","0.0"
"33","1976","6","Madhya Pradesh","Dhar","0.0"
"33","1977","6","Madhya Pradesh","Dhar","0.0"
"33","1978","6","Madhya Pradesh","Dhar","0.0"
"33","1979","6","Madhya Pradesh","Dhar","0.0"
"33","1980","6","Madhya Pradesh","Dhar","0.0"
"33","1981","6","Madhya Pradesh","Dhar","0.0"
"33","1982","6","Madhya Pradesh","Dhar","0.0"
"33","1983","6","Madhya Pradesh","Dhar","0.0"
"33","1984","6","Madhya Pradesh","Dhar","0.0"
"33","1985","6","Madhya Pradesh","Dhar","0.0"
"33","1986","6","Madhya Pradesh","Dhar","0.0"
"33","1987","6","Madhya Pradesh","Dhar","0.0"
"33","1988","6","Madhya Pradesh","Dhar","0.0"
"33","1989","6","Madhya Pradesh","Dhar","0.0"
"33","1990","6","Madhya Pradesh","Dhar","0.0"
"33","1991","6","Madhya Pradesh","Dhar","0.0"
"33","1992","6","Madhya Pradesh","Dhar","0.0"
"33","1993","6","Madhya Pradesh","Dhar","0.0"
"33","1994","6","Madhya Pradesh","Dhar","0.0"
"33","1995","6","Madhya Pradesh","Dhar","0.0"
"33","1996","6","Madhya Pradesh","Dhar","0.0"
"33","1997","6","Madhya Pradesh","Dhar","0.0"
"33","1998","6","Madhya Pradesh","Dhar","0.0"
"33","1999","6","Madhya Pradesh","Dhar","0.0"
"33","2000","6","Madhya Pradesh","Dhar","0.0"
"33","2001","6","Madhya Pradesh","Dhar","0.0"
"33","2002","6","Madhya Pradesh","Dhar","0.0"
"33","2003","6","Madhya Pradesh","Dhar","0.0"
"33","2004","6","Madhya Pradesh","Dhar","0.0"
"33","2005","6","Madhya Pradesh","Dhar","0.0"
"33","2006","6","Madhya Pradesh","Dhar","0.0"
"33","2007","6","Madhya Pradesh","Dhar","0.0"
"33","2008","6","Madhya Pradesh","Dhar","0.0"
"33","2009","6","Madhya Pradesh","Dhar","0.0"
"33","2010","6","Madhya Pradesh","Dhar","0.0"
"33","2011","6","Madhya Pradesh","Dhar","0.0"
"33","2012","6","Madhya Pradesh","Dhar","0.0"
"33","2013","6","Madhya Pradesh","Dhar","0.0"
"33","2014","6","Madhya Pradesh","Dhar","0.0"
"33","2015","6","Madhya Pradesh","Dhar","0.0"
"33","2016","6","Madhya Pradesh","Dhar","0.0"
"33","2017","6","Madhya Pradesh","Dhar","0.0"
"34","1967","6","Madhya Pradesh","Jhabua","0.0"
"34","1968","6","Madhya Pradesh","Jhabua","0.0"
"34","1969","6","Madhya Pradesh","Jhabua","0.0"
"34","1970","6","Madhya Pradesh","Jhabua","0.0"
"34","1971","6","Madhya Pradesh","Jhabua","0.0"
"34","1972","6","Madhya Pradesh","Jhabua","0.0"
"34","1973","6","Madhya Pradesh","Jhabua","0.0"
"34","1974","6","Madhya Pradesh","Jhabua","0.0"
"34","1975","6","Madhya Pradesh","Jhabua","0.0"
"34","1976","6","Madhya Pradesh","Jhabua","0.0"
"34","1977","6","Madhya Pradesh","Jhabua","0.0"
"34","1978","6","Madhya Pradesh","Jhabua","0.0"
"34","1979","6","Madhya Pradesh","Jhabua","0.0"
"34","1980","6","Madhya Pradesh","Jhabua","0.0"
"34","1981","6","Madhya Pradesh","Jhabua","0.0"
"34","1982","6","Madhya Pradesh","Jhabua","0.0"
"34","1983","6","Madhya Pradesh","Jhabua","0.0"
"34","1984","6","Madhya Pradesh","Jhabua","0.0"
"34","1985","6","Madhya Pradesh","Jhabua","0.0"
"34","1986","6","Madhya Pradesh","Jhabua","0.0"
"34","1987","6","Madhya Pradesh","Jhabua","0.0"
"34","1988","6","Madhya Pradesh","Jhabua","0.0"
"34","1989","6","Madhya Pradesh","Jhabua","0.0"
"34","1990","6","Madhya Pradesh","Jhabua","0.0"
