"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)"
"46","2015","1","Andhra Pradesh","East Godavari","369.55"
"46","2016","1","Andhra Pradesh","East Godavari","372.49"
"46","2017","1","Andhra Pradesh","East Godavari","375.58"
"47","1990","1","Andhra Pradesh","West Godavari","431.9"
"47","1991","1","Andhra Pradesh","West Godavari","390.48"
"47","1992","1","Andhra Pradesh","West Godavari","440.49"
"47","1993","1","Andhra Pradesh","West Godavari","420.83"
"47","1994","1","Andhra Pradesh","West Godavari","458.17"
"47","1995","1","Andhra Pradesh","West Godavari","465.1"
"47","1996","1","Andhra Pradesh","West Godavari","464.09"
"47","1997","1","Andhra Pradesh","West Godavari","439.14"
"47","1998","1","Andhra Pradesh","West Godavari","452.06"
"47","1999","1","Andhra Pradesh","West Godavari","456.05"
"47","2000","1","Andhra Pradesh","West Godavari","464.57"
"47","2001","1","Andhra Pradesh","West Godavari","412.02"
"47","2002","1","Andhra Pradesh","West Godavari","330.55"
"47","2003","1","Andhra Pradesh","West Godavari","407.13"
"47","2004","1","Andhra Pradesh","West Godavari","416.8"
"47","2005","1","Andhra Pradesh","West Godavari","443.03"
"47","2006","1","Andhra Pradesh","West Godavari","431.79"
"47","2007","1","Andhra Pradesh","West Godavari","442.09"
"47","2008","1","Andhra Pradesh","West Godavari","447.02"
"47","2009","1","Andhra Pradesh","West Godavari","328.58"
"47","2010","1","Andhra Pradesh","West Godavari","455.69"
"47","2011","1","Andhra Pradesh","West Godavari","360.94"
"47","2012","1","Andhra Pradesh","West Godavari","421.04"
"47","2013","1","Andhra Pradesh","West Godavari","419.08"
"47","2014","1","Andhra Pradesh","West Godavari","407.03"
"47","2015","1","Andhra Pradesh","West Godavari","401.83"
"47","2016","1","Andhra Pradesh","West Godavari","398.3"
"47","2017","1","Andhra Pradesh","West Godavari","392.44"
"48","1990","1","Andhra Pradesh","Krishna","376.88"
"48","1991","1","Andhra Pradesh","Krishna","373.94"
"48","1992","1","Andhra Pradesh","Krishna","400.35"
"48","1993","1","Andhra Pradesh","Krishna","370.19"
"48","1994","1","Andhra Pradesh","Krishna","395.8"
"48","1995","1","Andhra Pradesh","Krishna","366.62"
"48","1996","1","Andhra Pradesh","Krishna","389.35"
"48","1997","1","Andhra Pradesh","Krishna","373.59"
"48","1998","1","Andhra Pradesh","Krishna","414.5"
"48","1999","1","Andhra Pradesh","Krishna","405.31"
"48","2000","1","Andhra Pradesh","Krishna","392.93"
"48","2001","1","Andhra Pradesh","Krishna","343.1"
"48","2002","1","Andhra Pradesh","Krishna","244.62"
"48","2003","1","Andhra Pradesh","Krishna","229.41"
"48","2004","1","Andhra Pradesh","Krishna","254.91"
"48","2005","1","Andhra Pradesh","Krishna","358.92"
"48","2006","1","Andhra Pradesh","Krishna","346.05"
"48","2007","1","Andhra Pradesh","Krishna","354.82"
"48","2008","1","Andhra Pradesh","Krishna","394.53"
"48","2009","1","Andhra Pradesh","Krishna","336.64"
"48","2010","1","Andhra Pradesh","Krishna","355.16"
"48","2011","1","Andhra Pradesh","Krishna","271.71"
"48","2012","1","Andhra Pradesh","Krishna","264.18"
"48","2013","1","Andhra Pradesh","Krishna","363.32"
"48","2014","1","Andhra Pradesh","Krishna","288.04"
"48","2015","1","Andhra Pradesh","Krishna","220.68"
"48","2016","1","Andhra Pradesh","Krishna","231.41"
"48","2017","1","Andhra Pradesh","Krishna","258.73"
"49","1990","1","Andhra Pradesh","Guntur","301.09"
"49","1991","1","Andhra Pradesh","Guntur","302.42"
"49","1992","1","Andhra Pradesh","Guntur","282.2"
"49","1993","1","Andhra Pradesh","Guntur","291.37"
"49","1994","1","Andhra Pradesh","Guntur","300.83"
"49","1995","1","Andhra Pradesh","Guntur","275.07"
"49","1996","1","Andhra Pradesh","Guntur","293.98"
"49","1997","1","Andhra Pradesh","Guntur","305.98"
"49","1998","1","Andhra Pradesh","Guntur","325.47"
"49","1999","1","Andhra Pradesh","Guntur","315.03"
"49","2000","1","Andhra Pradesh","Guntur","302.74"
"49","2001","1","Andhra Pradesh","Guntur","314.91"
"49","2002","1","Andhra Pradesh","Guntur","203.88"
"49","2003","1","Andhra Pradesh","Guntur","174.5"
"49","2004","1","Andhra Pradesh","Guntur","260.39"
"49","2005","1","Andhra Pradesh","Guntur","319.85"
"49","2006","1","Andhra Pradesh","Guntur","317.46"
"49","2007","1","Andhra Pradesh","Guntur","307.25"
"49","2008","1","Andhra Pradesh","Guntur","332.85"
"49","2009","1","Andhra Pradesh","Guntur","302.87"
"49","2010","1","Andhra Pradesh","Guntur","329.47"
"49","2011","1","Andhra Pradesh","Guntur","292.79"
"49","2012","1","Andhra Pradesh","Guntur","183.06"
"49","2013","1","Andhra Pradesh","Guntur","328.17"
"49","2014","1","Andhra Pradesh","Guntur","285.3"
"49","2015","1","Andhra Pradesh","Guntur","163.22"
"49","2016","1","Andhra Pradesh","Guntur","175.94"
"49","2017","1","Andhra Pradesh","Guntur","202.49"
"50","1990","1","Andhra Pradesh","S.P.S.Nellore","222.0"
"50","1991","1","Andhra Pradesh","S.P.S.Nellore","226.28"
"50","1992","1","Andhra Pradesh","S.P.S.Nellore","203.96"
"50","1993","1","Andhra Pradesh","S.P.S.Nellore","224.65"
"50","1994","1","Andhra Pradesh","S.P.S.Nellore","208.12"
"50","1995","1","Andhra Pradesh","S.P.S.Nellore","211.9"
"50","1996","1","Andhra Pradesh","S.P.S.Nellore","224.99"
"50","1997","1","Andhra Pradesh","S.P.S.Nellore","229.27"
"50","1998","1","Andhra Pradesh","S.P.S.Nellore","226.09"
"50","1999","1","Andhra Pradesh","S.P.S.Nellore","195.7"
"50","2000","1","Andhra Pradesh","S.P.S.Nellore","184.76"
"50","2001","1","Andhra Pradesh","S.P.S.Nellore","207.27"
"50","2002","1","Andhra Pradesh","S.P.S.Nellore","217.6"
"50","2003","1","Andhra Pradesh","S.P.S.Nellore","151.08"
"50","2004","1","Andhra Pradesh","S.P.S.Nellore","184.42"
"50","2005","1","Andhra Pradesh","S.P.S.Nellore","206.1"
"50","2006","1","Andhra Pradesh","S.P.S.Nellore","241.1"
"50","2007","1","Andhra Pradesh","S.P.S.Nellore","233.84"
"50","2008","1","Andhra Pradesh","S.P.S.Nellore","256.17"
"50","2009","1","Andhra Pradesh","S.P.S.Nellore","265.07"
"50","2010","1","Andhra Pradesh","S.P.S.Nellore","269.73"
"50","2011","1","Andhra Pradesh","S.P.S.Nellore","253.27"
"50","2012","1","Andhra Pradesh","S.P.S.Nellore","249.54"
"50","2013","1","Andhra Pradesh","S.P.S.Nellore","223.05"
"50","2014","1","Andhra Pradesh","S.P.S.Nellore","239.07"
"50","2015","1","Andhra Pradesh","S.P.S.Nellore","287.01"
"50","2016","1","Andhra Pradesh","S.P.S.Nellore","204.01"
"50","2017","1","Andhra Pradesh","S.P.S.Nellore","224.34"
"51","1990","1","Andhra Pradesh","Kurnool","73.13"
"51","1991","1","Andhra Pradesh","Kurnool","71.35"
"51","1992","1","Andhra Pradesh","Kurnool","68.97"
"51","1993","1","Andhra Pradesh","Kurnool","68.7"
"51","1994","1","Andhra Pradesh","Kurnool","58.52"
"51","1995","1","Andhra Pradesh","Kurnool","69.0"
"51","1996","1","Andhra Pradesh","Kurnool","80.97"
"51","1997","1","Andhra Pradesh","Kurnool","72.05"
"51","1998","1","Andhra Pradesh","Kurnool","92.14"
"51","1999","1","Andhra Pradesh","Kurnool","89.43"
"51","2000","1","Andhra Pradesh","Kurnool","102.93"
"51","2001","1","Andhra Pradesh","Kurnool","80.21"
"51","2002","1","Andhra Pradesh","Kurnool","55.5"
"51","2003","1","Andhra Pradesh","Kurnool","36.01"
"51","2004","1","Andhra Pradesh","Kurnool","72.13"
"51","2005","1","Andhra Pradesh","Kurnool","106.88"
"51","2006","1","Andhra Pradesh","Kurnool","92.83"
"51","2007","1","Andhra Pradesh","Kurnool","108.48"
"51","2008","1","Andhra Pradesh","Kurnool","111.26"
"51","2009","1","Andhra Pradesh","Kurnool","126.54"
"51","2010","1","Andhra Pradesh","Kurnool","136.96"
"51","2011","1","Andhra Pradesh","Kurnool","106.51"
"51","2012","1","Andhra Pradesh","Kurnool","89.02"
"51","2013","1","Andhra Pradesh","Kurnool","124.24"
"51","2014","1","Andhra Pradesh","Kurnool","114.23"
"51","2015","1","Andhra Pradesh","Kurnool","54.04"
"51","2016","1","Andhra Pradesh","Kurnool","107.49"
"51","2017","1","Andhra Pradesh","Kurnool","100.65"
"52","1990","1","Andhra Pradesh","Anantapur","45.93"
"52","1991","1","Andhra Pradesh","Anantapur","59.51"
"52","1992","1","Andhra Pradesh","Anantapur","46.61"
"52","1993","1","Andhra Pradesh","Anantapur","49.2"
"52","1994","1","Andhra Pradesh","Anantapur","36.0"
"52","1995","1","Andhra Pradesh","Anantapur","41.41"
"52","1996","1","Andhra Pradesh","Anantapur","67.31"
"52","1997","1","Andhra Pradesh","Anantapur","53.47"
"52","1998","1","Andhra Pradesh","Anantapur","64.75"
"52","1999","1","Andhra Pradesh","Anantapur","58.06"
"52","2000","1","Andhra Pradesh","Anantapur","61.85"
"52","2001","1","Andhra Pradesh","Anantapur","70.94"
"52","2002","1","Andhra Pradesh","Anantapur","39.9"
"52","2003","1","Andhra Pradesh","Anantapur","28.32"
"52","2004","1","Andhra Pradesh","Anantapur","33.5"
"52","2005","1","Andhra Pradesh","Anantapur","48.06"
"52","2006","1","Andhra Pradesh","Anantapur","33.13"
"52","2007","1","Andhra Pradesh","Anantapur","44.35"
"52","2008","1","Andhra Pradesh","Anantapur","48.71"
"52","2009","1","Andhra Pradesh","Anantapur","51.65"
"52","2010","1","Andhra Pradesh","Anantapur","59.68"
"52","2011","1","Andhra Pradesh","Anantapur","48.38"
"52","2012","1","Andhra Pradesh","Anantapur","29.04"
"52","2013","1","Andhra Pradesh","Anantapur","40.34"
"52","2014","1","Andhra Pradesh","Anantapur","29.2"
"52","2015","1","Andhra Pradesh","Anantapur","33.61"
"52","2016","1","Andhra Pradesh","Anantapur","22.88"
"52","2017","1","Andhra Pradesh","Anantapur","30.89"
"53","1990","1","Andhra Pradesh","Kadapa YSR","64.0"
"53","1991","1","Andhra Pradesh","Kadapa YSR","72.32"
"53","1992","1","Andhra Pradesh","Kadapa YSR","48.78"
"53","1993","1","Andhra Pradesh","Kadapa YSR","64.44"
"53","1994","1","Andhra Pradesh","Kadapa YSR","51.53"
"53","1995","1","Andhra Pradesh","Kadapa YSR","59.16"
"53","1996","1","Andhra Pradesh","Kadapa YSR","81.6"
"53","1997","1","Andhra Pradesh","Kadapa YSR","60.6"
"53","1998","1","Andhra Pradesh","Kadapa YSR","76.07"
"53","1999","1","Andhra Pradesh","Kadapa YSR","61.39"
"53","2000","1","Andhra Pradesh","Kadapa YSR","67.63"
"53","2001","1","Andhra Pradesh","Kadapa YSR","75.76"
"53","2002","1","Andhra Pradesh","Kadapa YSR","36.55"
"53","2003","1","Andhra Pradesh","Kadapa YSR","34.07"
"53","2004","1","Andhra Pradesh","Kadapa YSR","52.62"
"53","2005","1","Andhra Pradesh","Kadapa YSR","66.75"
"53","2006","1","Andhra Pradesh","Kadapa YSR","46.91"
"53","2007","1","Andhra Pradesh","Kadapa YSR","62.56"
"53","2008","1","Andhra Pradesh","Kadapa YSR","65.07"
"53","2009","1","Andhra Pradesh","Kadapa YSR","65.32"
"53","2010","1","Andhra Pradesh","Kadapa YSR","70.38"
"53","2011","1","Andhra Pradesh","Kadapa YSR","53.9"
"53","2012","1","Andhra Pradesh","Kadapa YSR","30.75"
"53","2013","1","Andhra Pradesh","Kadapa YSR","62.71"
"53","2014","1","Andhra Pradesh","Kadapa YSR","45.89"
"53","2015","1","Andhra Pradesh","Kadapa YSR","40.26"
"53","2016","1","Andhra Pradesh","Kadapa YSR","50.33"
"53","2017","1","Andhra Pradesh","Kadapa YSR","54.98"
"54","1990","1","Andhra Pradesh","Chittoor","89.04"
"54","1991","1","Andhra Pradesh","Chittoor","109.24"
"54","1992","1","Andhra Pradesh","Chittoor","74.8"
"54","1993","1","Andhra Pradesh","Chittoor","100.52"
"54","1994","1","Andhra Pradesh","Chittoor","76.61"
"54","1995","1","Andhra Pradesh","Chittoor","78.73"
"54","1996","1","Andhra Pradesh","Chittoor","129.74"
"54","1997","1","Andhra Pradesh","Chittoor","97.23"
"54","1998","1","Andhra Pradesh","Chittoor","100.99"
"54","1999","1","Andhra Pradesh","Chittoor","71.35"
"54","2000","1","Andhra Pradesh","Chittoor","70.82"
"54","2001","1","Andhra Pradesh","Chittoor","83.99"
"54","2002","1","Andhra Pradesh","Chittoor","49.15"
"54","2003","1","Andhra Pradesh","Chittoor","44.1"
"54","2004","1","Andhra Pradesh","Chittoor","42.71"
"54","2005","1","Andhra Pradesh","Chittoor","81.03"
"54","2006","1","Andhra Pradesh","Chittoor","45.47"
"54","2007","1","Andhra Pradesh","Chittoor","51.57"
"54","2008","1","Andhra Pradesh","Chittoor","55.14"
"54","2009","1","Andhra Pradesh","Chittoor","54.47"
"54","2010","1","Andhra Pradesh","Chittoor","61.13"
"54","2011","1","Andhra Pradesh","Chittoor","50.82"
"54","2012","1","Andhra Pradesh","Chittoor","47.35"
"54","2013","1","Andhra Pradesh","Chittoor","49.68"
"54","2014","1","Andhra Pradesh","Chittoor","40.91"
"54","2015","1","Andhra Pradesh","Chittoor","88.1"
"54","2016","1","Andhra Pradesh","Chittoor","46.68"
"54","2017","1","Andhra Pradesh","Chittoor","64.77"
"55","1990","20","Telangana","Hyderabad","55.38"
"55","1991","20","Telangana","Hyderabad","56.86"
"55","1992","20","Telangana","Hyderabad","39.61"
"55","1993","20","Telangana","Hyderabad","0.1"
"55","1994","20","Telangana","Hyderabad","0.08"
"55","1995","20","Telangana","Hyderabad","0.09"
"55","1996","20","Telangana","Hyderabad","0.13"
"55","1997","20","Telangana","Hyderabad","0.11"
"55","1998","20","Telangana","Hyderabad","0.12"
"55","1999","20","Telangana","Hyderabad","0.04"
"55","2000","20","Telangana","Hyderabad","0.02"
"55","2001","20","Telangana","Hyderabad","0.0"
"55","2002","20","Telangana","Hyderabad","0.0"
"55","2003","20","Telangana","Hyderabad","0.0"
"55","2004","20","Telangana","Hyderabad","0.0"
"55","2005","20","Telangana","Hyderabad","0.0"
"55","2006","20","Telangana","Hyderabad","0.0"
"55","2007","20","Telangana","Hyderabad","0.0"
"55","2008","20","Telangana","Hyderabad","0.0"
"55","2009","20","Telangana","Hyderabad","0.0"
"55","2010","20","Telangana","Hyderabad","0.0"
"55","2011","20","Telangana","Hyderabad","0.0"
"55","2012","20","Telangana","Hyderabad","0.0"
"55","2013","20","Telangana","Hyderabad","0.0"
"55","2014","20","Telangana","Hyderabad","0.0"
"55","2015","20","Telangana","Hyderabad","0.0"
"56","1990","20","Telangana","Nizamabad","157.35"
"56","1991","20","Telangana","Nizamabad","131.86"
"56","1992","20","Telangana","Nizamabad","102.29"
"56","1993","20","Telangana","Nizamabad","106.3"
"56","1994","20","Telangana","Nizamabad","105.97"
"56","1995","20","Telangana","Nizamabad","133.04"
"56","1996","20","Telangana","Nizamabad","144.67"
"56","1997","20","Telangana","Nizamabad","99.58"
"56","1998","20","Telangana","Nizamabad","156.07"
"56","1999","20","Telangana","Nizamabad","167.73"
"56","2000","20","Telangana","Nizamabad","178.17"
"56","2001","20","Telangana","Nizamabad","155.77"
"56","2002","20","Telangana","Nizamabad","105.14"
"56","2003","20","Telangana","Nizamabad","91.05"
"56","2004","20","Telangana","Nizamabad","72.82"
"56","2005","20","Telangana","Nizamabad","148.86"
"56","2006","20","Telangana","Nizamabad","167.54"
"56","2007","20","Telangana","Nizamabad","127.43"
"56","2008","20","Telangana","Nizamabad","189.67"
"56","2009","20","Telangana","Nizamabad","121.11"
"56","2010","20","Telangana","Nizamabad","221.23"
"56","2011","20","Telangana","Nizamabad","259.36"
"56","2012","20","Telangana","Nizamabad","192.95"
"56","2013","20","Telangana","Nizamabad","260.66"
"56","2014","20","Telangana","Nizamabad","169.27"
"56","2015","20","Telangana","Nizamabad","98.03"
"56","2016","20","Telangana","Nizamabad","186.02"
"56","2017","20","Telangana","Nizamabad","173.28"
"57","1990","20","Telangana","Medak","123.15"
"57","1991","20","Telangana","Medak","102.57"
"57","1992","20","Telangana","Medak","88.49"
"57","1993","20","Telangana","Medak","85.87"
"57","1994","20","Telangana","Medak","77.15"
"57","1995","20","Telangana","Medak","101.3"
"57","1996","20","Telangana","Medak","104.91"
"57","1997","20","Telangana","Medak","70.94"
"57","1998","20","Telangana","Medak","120.31"
"57","1999","20","Telangana","Medak","108.84"
"57","2000","20","Telangana","Medak","119.03"
"57","2001","20","Telangana","Medak","105.13"
"57","2002","20","Telangana","Medak","75.04"
"57","2003","20","Telangana","Medak","84.68"
"57","2004","20","Telangana","Medak","60.77"
"57","2005","20","Telangana","Medak","83.87"
"57","2006","20","Telangana","Medak","101.08"
"57","2007","20","Telangana","Medak","92.11"
"57","2008","20","Telangana","Medak","123.16"
"57","2009","20","Telangana","Medak","82.37"
"57","2010","20","Telangana","Medak","144.28"
"57","2011","20","Telangana","Medak","136.78"
"57","2012","20","Telangana","Medak","110.25"
"57","2013","20","Telangana","Medak","170.77"
"57","2014","20","Telangana","Medak","110.82"
"57","2015","20","Telangana","Medak","84.15"
"57","2016","20","Telangana","Medak","77.22"
"57","2017","20","Telangana","Medak","77.54"
"58","1990","20","Telangana","Mahabubnagar","127.34"
"58","1991","20","Telangana","Mahabubnagar","156.02"
"58","1992","20","Telangana","Mahabubnagar","74.99"
"58","1993","20","Telangana","Mahabubnagar","72.02"
"58","1994","20","Telangana","Mahabubnagar","65.78"
"58","1995","20","Telangana","Mahabubnagar","96.53"
"58","1996","20","Telangana","Mahabubnagar","116.87"
"58","1997","20","Telangana","Mahabubnagar","89.7"
"58","1998","20","Telangana","Mahabubnagar","143.02"
"58","1999","20","Telangana","Mahabubnagar","128.31"
"58","2000","20","Telangana","Mahabubnagar","159.26"
"58","2001","20","Telangana","Mahabubnagar","130.85"
"58","2002","20","Telangana","Mahabubnagar","104.35"
"58","2003","20","Telangana","Mahabubnagar","95.5"
"58","2004","20","Telangana","Mahabubnagar","80.86"
"58","2005","20","Telangana","Mahabubnagar","123.93"
"58","2006","20","Telangana","Mahabubnagar","105.99"
"58","2007","20","Telangana","Mahabubnagar","143.72"
"58","2008","20","Telangana","Mahabubnagar","140.31"
"58","2009","20","Telangana","Mahabubnagar","160.84"
"58","2010","20","Telangana","Mahabubnagar","192.71"
"58","2011","20","Telangana","Mahabubnagar","168.32"
"58","2012","20","Telangana","Mahabubnagar","137.36"
"58","2013","20","Telangana","Mahabubnagar","164.19"
"58","2014","20","Telangana","Mahabubnagar","157.2"
"58","2015","20","Telangana","Mahabubnagar","92.58"
"58","2016","20","Telangana","Mahabubnagar","52.12"
"58","2017","20","Telangana","Mahabubnagar","58.77"
"59","1990","20","Telangana","Nalgonda","269.34"
"59","1991","20","Telangana","Nalgonda","267.82"
"59","1992","20","Telangana","Nalgonda","238.25"
"59","1993","20","Telangana","Nalgonda","224.79"
"59","1994","20","Telangana","Nalgonda","227.06"
"59","1995","20","Telangana","Nalgonda","196.34"
"59","1996","20","Telangana","Nalgonda","279.18"
"59","1997","20","Telangana","Nalgonda","211.63"
"59","1998","20","Telangana","Nalgonda","318.04"
"59","1999","20","Telangana","Nalgonda","239.0"
"59","2000","20","Telangana","Nalgonda","262.3"
"59","2001","20","Telangana","Nalgonda","219.59"
"59","2002","20","Telangana","Nalgonda","131.67"
"59","2003","20","Telangana","Nalgonda","123.01"
"59","2004","20","Telangana","Nalgonda","192.69"
"59","2005","20","Telangana","Nalgonda","310.7"
"59","2006","20","Telangana","Nalgonda","284.28"
"59","2007","20","Telangana","Nalgonda","310.74"
"59","2008","20","Telangana","Nalgonda","361.81"
"59","2009","20","Telangana","Nalgonda","273.43"
"59","2010","20","Telangana","Nalgonda","405.32"
"59","2011","20","Telangana","Nalgonda","327.76"
"59","2012","20","Telangana","Nalgonda","208.52"
"59","2013","20","Telangana","Nalgonda","393.74"
"59","2014","20","Telangana","Nalgonda","323.38"
"59","2015","20","Telangana","Nalgonda","212.73"
"59","2016","20","Telangana","Nalgonda","137.55"
"59","2017","20","Telangana","Nalgonda","160.74"
"60","1990","20","Telangana","Warangal","179.17"
"60","1991","20","Telangana","Warangal","149.57"
"60","1992","20","Telangana","Warangal","102.07"
"60","1993","20","Telangana","Warangal","100.63"
"60","1994","20","Telangana","Warangal","133.03"
"60","1995","20","Telangana","Warangal","126.23"
"60","1996","20","Telangana","Warangal","169.6"
"60","1997","20","Telangana","Warangal","75.35"
"60","1998","20","Telangana","Warangal","199.79"
"60","1999","20","Telangana","Warangal","175.47"
"60","2000","20","Telangana","Warangal","213.59"
"60","2001","20","Telangana","Warangal","169.06"
"60","2002","20","Telangana","Warangal","128.28"
"60","2003","20","Telangana","Warangal","160.03"
"60","2004","20","Telangana","Warangal","120.39"
"60","2005","20","Telangana","Warangal","190.24"
"60","2006","20","Telangana","Warangal","200.08"
"60","2007","20","Telangana","Warangal","180.84"
"60","2008","20","Telangana","Warangal","222.65"
"60","2009","20","Telangana","Warangal","123.22"
"60","2010","20","Telangana","Warangal","263.1"
"60","2011","20","Telangana","Warangal","221.02"
"60","2012","20","Telangana","Warangal","206.08"
"60","2013","20","Telangana","Warangal","251.09"
"60","2014","20","Telangana","Warangal","140.58"
"60","2015","20","Telangana","Warangal","179.08"
"60","2016","20","Telangana","Warangal","56.85"
"60","2017","20","Telangana","Warangal","54.0"
"61","1990","20","Telangana","Khammam","132.68"
"61","1991","20","Telangana","Khammam","126.94"
"61","1992","20","Telangana","Khammam","116.76"
"61","1993","20","Telangana","Khammam","117.79"
"61","1994","20","Telangana","Khammam","138.3"
"61","1995","20","Telangana","Khammam","98.82"
"61","1996","20","Telangana","Khammam","150.83"
"61","1997","20","Telangana","Khammam","109.52"
"61","1998","20","Telangana","Khammam","155.62"
"61","1999","20","Telangana","Khammam","144.54"
"61","2000","20","Telangana","Khammam","147.62"
"61","2001","20","Telangana","Khammam","106.11"
"61","2002","20","Telangana","Khammam","79.65"
"61","2003","20","Telangana","Khammam","105.12"
"61","2004","20","Telangana","Khammam","127.55"
"61","2005","20","Telangana","Khammam","164.52"
"61","2006","20","Telangana","Khammam","142.7"
"61","2007","20","Telangana","Khammam","145.12"
"61","2008","20","Telangana","Khammam","160.15"
"61","2009","20","Telangana","Khammam","92.66"
"61","2010","20","Telangana","Khammam","183.97"
"61","2011","20","Telangana","Khammam","138.78"
"61","2012","20","Telangana","Khammam","122.06"
"61","2013","20","Telangana","Khammam","170.85"
"61","2014","20","Telangana","Khammam","127.31"
"61","2015","20","Telangana","Khammam","103.74"
"61","2016","20","Telangana","Khammam","66.86"
"61","2017","20","Telangana","Khammam","104.13"
"62","1990","20","Telangana","Karimnagar","237.81"
"62","1991","20","Telangana","Karimnagar","213.69"
"62","1992","20","Telangana","Karimnagar","175.12"
"62","1993","20","Telangana","Karimnagar","145.19"
"62","1994","20","Telangana","Karimnagar","155.84"
"62","1995","20","Telangana","Karimnagar","189.05"
"62","1996","20","Telangana","Karimnagar","228.59"
"62","1997","20","Telangana","Karimnagar","169.42"
"62","1998","20","Telangana","Karimnagar","256.25"
"62","1999","20","Telangana","Karimnagar","231.72"
"62","2000","20","Telangana","Karimnagar","269.96"
"62","2001","20","Telangana","Karimnagar","242.52"
"62","2002","20","Telangana","Karimnagar","180.46"
"62","2003","20","Telangana","Karimnagar","185.08"
"62","2004","20","Telangana","Karimnagar","82.98"
"62","2005","20","Telangana","Karimnagar","266.4"
"62","2006","20","Telangana","Karimnagar","333.51"
"62","2007","20","Telangana","Karimnagar","281.88"
"62","2008","20","Telangana","Karimnagar","335.96"
"62","2009","20","Telangana","Karimnagar","162.33"
"62","2010","20","Telangana","Karimnagar","381.28"
"62","2011","20","Telangana","Karimnagar","343.08"
"62","2012","20","Telangana","Karimnagar","289.43"
"62","2013","20","Telangana","Karimnagar","417.91"
"62","2014","20","Telangana","Karimnagar","278.19"
"62","2015","20","Telangana","Karimnagar","170.4"
"62","2016","20","Telangana","Karimnagar","94.98"
"62","2017","20","Telangana","Karimnagar","101.89"
"63","1990","20","Telangana","Adilabad","48.58"
"63","1991","20","Telangana","Adilabad","41.96"
"63","1992","20","Telangana","Adilabad","44.31"
"63","1993","20","Telangana","Adilabad","44.1"
"63","1994","20","Telangana","Adilabad","43.35"
"63","1995","20","Telangana","Adilabad","51.83"
"63","1996","20","Telangana","Adilabad","48.54"
"63","1997","20","Telangana","Adilabad","24.03"
"63","1998","20","Telangana","Adilabad","60.28"
"63","1999","20","Telangana","Adilabad","60.12"
"63","2000","20","Telangana","Adilabad","58.24"
"63","2001","20","Telangana","Adilabad","58.0"
"63","2002","20","Telangana","Adilabad","54.91"
"63","2003","20","Telangana","Adilabad","59.7"
"63","2004","20","Telangana","Adilabad","29.84"
"63","2005","20","Telangana","Adilabad","63.05"
"63","2006","20","Telangana","Adilabad","59.35"
"63","2007","20","Telangana","Adilabad","39.62"
"63","2008","20","Telangana","Adilabad","66.36"
"63","2009","20","Telangana","Adilabad","38.65"
"63","2010","20","Telangana","Adilabad","76.04"
"63","2011","20","Telangana","Adilabad","67.45"
"63","2012","20","Telangana","Adilabad","62.44"
"63","2013","20","Telangana","Adilabad","81.51"
"63","2014","20","Telangana","Adilabad","47.16"
"63","2015","20","Telangana","Adilabad","50.97"
"63","2016","20","Telangana","Adilabad","0.5"
"63","2017","20","Telangana","Adilabad","0.17"
"65","1990","5","Karnataka","Kolar","25.46"
"65","1991","5","Karnataka","Kolar","58.42"
"65","1992","5","Karnataka","Kolar","17.08"
"65","1993","5","Karnataka","Kolar","31.25"
"65","1994","5","Karnataka","Kolar","17.8"
"65","1995","5","Karnataka","Kolar","16.2"
"65","1996","5","Karnataka","Kolar","33.66"
"65","1997","5","Karnataka","Kolar","19.21"
"65","1998","5","Karnataka","Kolar","27.42"
"65","1999","5","Karnataka","Kolar","8.87"
"65","2000","5","Karnataka","Kolar","20.85"
"65","2001","5","Karnataka","Kolar","23.17"
"65","2002","5","Karnataka","Kolar","5.48"
"65","2003","5","Karnataka","Kolar","5.01"
"65","2004","5","Karnataka","Kolar","4.21"
"65","2005","5","Karnataka","Kolar","15.06"
"65","2006","5","Karnataka","Kolar","8.13"
"65","2007","5","Karnataka","Kolar","3.04"
"65","2008","5","Karnataka","Kolar","2.01"
"65","2009","5","Karnataka","Kolar","4.79"
"65","2010","5","Karnataka","Kolar","7.48"
"65","2011","5","Karnataka","Kolar","3.5"
"65","2012","5","Karnataka","Kolar","3.24"
"65","2013","5","Karnataka","Kolar","1.24"
"65","2014","5","Karnataka","Kolar","0.14"
"65","2015","5","Karnataka","Kolar","0.19"
"65","2016","5","Karnataka","Kolar","1.16"
"65","2017","5","Karnataka","Kolar","1.18"
"66","1990","5","Karnataka","Tumkur","16.46"
"66","1991","5","Karnataka","Tumkur","38.26"
"66","1992","5","Karnataka","Tumkur","39.45"
"66","1993","5","Karnataka","Tumkur","33.9"
"66","1994","5","Karnataka","Tumkur","19.86"
"66","1995","5","Karnataka","Tumkur","17.46"
"66","1996","5","Karnataka","Tumkur","40.08"
"66","1997","5","Karnataka","Tumkur","32.19"
"66","1998","5","Karnataka","Tumkur","45.64"
"66","1999","5","Karnataka","Tumkur","38.82"
"66","2000","5","Karnataka","Tumkur","55.5"
"66","2001","5","Karnataka","Tumkur","48.86"
"66","2002","5","Karnataka","Tumkur","16.77"
"66","2003","5","Karnataka","Tumkur","12.14"
"66","2004","5","Karnataka","Tumkur","24.8"
"66","2005","5","Karnataka","Tumkur","37.98"
"66","2006","5","Karnataka","Tumkur","28.64"
