"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)"
"61","1992","20","Telangana","Khammam","78.64"
"61","1993","20","Telangana","Khammam","130.71"
"61","1994","20","Telangana","Khammam","150.1"
"61","1998","20","Telangana","Khammam","147.8"
"61","2000","20","Telangana","Khammam","155.9"
"61","2002","20","Telangana","Khammam","256.73"
"61","2003","20","Telangana","Khammam","173.59"
"61","2004","20","Telangana","Khammam","51.99"
"61","2005","20","Telangana","Khammam","200.09"
"61","2006","20","Telangana","Khammam","181.99"
"61","2007","20","Telangana","Khammam","176.23"
"62","1990","20","Telangana","Karimnagar","225.17"
"62","1991","20","Telangana","Karimnagar","171.38"
"62","1992","20","Telangana","Karimnagar","158.86"
"62","1993","20","Telangana","Karimnagar","125.39"
"62","1994","20","Telangana","Karimnagar","138.02"
"62","1998","20","Telangana","Karimnagar","228.3"
"62","2000","20","Telangana","Karimnagar","245.2"
"62","2002","20","Telangana","Karimnagar","371.22"
"62","2003","20","Telangana","Karimnagar","489.48"
"62","2004","20","Telangana","Karimnagar","30.18"
"62","2005","20","Telangana","Karimnagar","170.05"
"62","2006","20","Telangana","Karimnagar","170.05"
"62","2007","20","Telangana","Karimnagar","258.57"
"63","1990","20","Telangana","Adilabad","61.38"
"63","1991","20","Telangana","Adilabad","42.06"
"63","1992","20","Telangana","Adilabad","46.8"
"63","1993","20","Telangana","Adilabad","48.75"
"63","1994","20","Telangana","Adilabad","39.58"
"63","1998","20","Telangana","Adilabad","58.2"
"63","2000","20","Telangana","Adilabad","47.9"
"63","2002","20","Telangana","Adilabad","42.38"
"63","2003","20","Telangana","Adilabad","68.48"
"63","2004","20","Telangana","Adilabad","23.15"
"63","2005","20","Telangana","Adilabad","10.51"
"63","2006","20","Telangana","Adilabad","56.92"
"63","2007","20","Telangana","Adilabad","36.41"
"65","1990","5","Karnataka","Kolar","18.34"
"65","1991","5","Karnataka","Kolar","52.58"
"65","1992","5","Karnataka","Kolar","14.81"
"65","1993","5","Karnataka","Kolar","29.96"
"65","1994","5","Karnataka","Kolar","15.21"
"65","1995","5","Karnataka","Kolar","14.82"
"65","1996","5","Karnataka","Kolar","33.05"
"65","1997","5","Karnataka","Kolar","18.87"
"65","1998","5","Karnataka","Kolar","25.97"
"65","1999","5","Karnataka","Kolar","8.59"
"65","2000","5","Karnataka","Kolar","22.0"
"65","2001","5","Karnataka","Kolar","24.06"
"65","2002","5","Karnataka","Kolar","5.48"
"65","2003","5","Karnataka","Kolar","5.07"
"65","2004","5","Karnataka","Kolar","4.21"
"65","2005","5","Karnataka","Kolar","15.06"
"65","2006","5","Karnataka","Kolar","8.13"
"65","2007","5","Karnataka","Kolar","3.04"
"65","2008","5","Karnataka","Kolar","2.01"
"65","2009","5","Karnataka","Kolar","4.79"
"65","2010","5","Karnataka","Kolar","7.48"
"65","2011","5","Karnataka","Kolar","4.37"
"66","1990","5","Karnataka","Tumkur","16.51"
"66","1991","5","Karnataka","Tumkur","35.06"
"66","1992","5","Karnataka","Tumkur","39.74"
"66","1993","5","Karnataka","Tumkur","32.06"
"66","1994","5","Karnataka","Tumkur","19.26"
"66","1995","5","Karnataka","Tumkur","17.37"
"66","1996","5","Karnataka","Tumkur","39.93"
"66","1997","5","Karnataka","Tumkur","31.64"
"66","1998","5","Karnataka","Tumkur","45.05"
"66","1999","5","Karnataka","Tumkur","38.5"
"66","2000","5","Karnataka","Tumkur","56.0"
"66","2001","5","Karnataka","Tumkur","49.27"
"66","2002","5","Karnataka","Tumkur","16.9"
"66","2003","5","Karnataka","Tumkur","12.29"
"66","2004","5","Karnataka","Tumkur","24.99"
"66","2005","5","Karnataka","Tumkur","38.12"
"66","2006","5","Karnataka","Tumkur","28.63"
"66","2007","5","Karnataka","Tumkur","29.46"
"66","2008","5","Karnataka","Tumkur","39.39"
"66","2009","5","Karnataka","Tumkur","36.04"
"66","2010","5","Karnataka","Tumkur","34.23"
"66","2011","5","Karnataka","Tumkur","27.78"
"67","1990","5","Karnataka","Mysore","71.21"
"67","1991","5","Karnataka","Mysore","95.11"
"67","1992","5","Karnataka","Mysore","104.14"
"67","1993","5","Karnataka","Mysore","113.81"
"67","1994","5","Karnataka","Mysore","116.67"
"67","1995","5","Karnataka","Mysore","112.69"
"67","1996","5","Karnataka","Mysore","123.0"
"67","1997","5","Karnataka","Mysore","126.05"
"67","1998","5","Karnataka","Mysore","109.16"
"67","1999","5","Karnataka","Mysore","101.07"
"67","2000","5","Karnataka","Mysore","107.0"
"67","2001","5","Karnataka","Mysore","113.72"
"67","2002","5","Karnataka","Mysore","83.04"
"67","2003","5","Karnataka","Mysore","80.9"
"67","2004","5","Karnataka","Mysore","117.73"
"67","2005","5","Karnataka","Mysore","120.48"
"67","2006","5","Karnataka","Mysore","114.04"
"67","2007","5","Karnataka","Mysore","121.64"
"67","2008","5","Karnataka","Mysore","123.8"
"67","2009","5","Karnataka","Mysore","123.65"
"67","2010","5","Karnataka","Mysore","125.09"
"67","2011","5","Karnataka","Mysore","121.0"
"68","1990","5","Karnataka","Mandya","65.76"
"68","1991","5","Karnataka","Mandya","73.23"
"68","1992","5","Karnataka","Mandya","75.26"
"68","1993","5","Karnataka","Mandya","73.64"
"68","1994","5","Karnataka","Mandya","73.28"
"68","1995","5","Karnataka","Mandya","71.35"
"68","1996","5","Karnataka","Mandya","82.05"
"68","1997","5","Karnataka","Mandya","84.61"
"68","1998","5","Karnataka","Mandya","79.49"
"68","1999","5","Karnataka","Mandya","78.87"
"68","2000","5","Karnataka","Mandya","79.0"
"68","2001","5","Karnataka","Mandya","71.96"
"68","2002","5","Karnataka","Mandya","43.1"
"68","2003","5","Karnataka","Mandya","54.5"
"68","2004","5","Karnataka","Mandya","91.89"
"68","2005","5","Karnataka","Mandya","83.81"
"68","2006","5","Karnataka","Mandya","68.49"
"68","2007","5","Karnataka","Mandya","86.72"
"68","2008","5","Karnataka","Mandya","89.29"
"68","2009","5","Karnataka","Mandya","79.89"
"68","2010","5","Karnataka","Mandya","80.57"
"68","2011","5","Karnataka","Mandya","74.1"
"69","1990","5","Karnataka","Hassan","38.68"
"69","1991","5","Karnataka","Hassan","48.25"
"69","1992","5","Karnataka","Hassan","49.5"
"69","1993","5","Karnataka","Hassan","46.78"
"69","1994","5","Karnataka","Hassan","57.6"
"69","1995","5","Karnataka","Hassan","52.54"
"69","1996","5","Karnataka","Hassan","57.5"
"69","1997","5","Karnataka","Hassan","61.69"
"69","1998","5","Karnataka","Hassan","62.21"
"69","1999","5","Karnataka","Hassan","63.28"
"69","2000","5","Karnataka","Hassan","61.0"
"69","2001","5","Karnataka","Hassan","47.13"
"69","2002","5","Karnataka","Hassan","41.92"
"69","2003","5","Karnataka","Hassan","32.2"
"69","2004","5","Karnataka","Hassan","44.25"
"69","2005","5","Karnataka","Hassan","44.78"
"69","2006","5","Karnataka","Hassan","46.43"
"69","2007","5","Karnataka","Hassan","46.66"
"69","2008","5","Karnataka","Hassan","47.64"
"69","2009","5","Karnataka","Hassan","44.41"
"69","2010","5","Karnataka","Hassan","48.26"
"69","2011","5","Karnataka","Hassan","44.99"
"70","1990","5","Karnataka","Shimoge","128.57"
"70","1991","5","Karnataka","Shimoge","119.95"
"70","1992","5","Karnataka","Shimoge","147.72"
"70","1993","5","Karnataka","Shimoge","146.96"
"70","1994","5","Karnataka","Shimoge","150.17"
"70","1995","5","Karnataka","Shimoge","142.23"
"70","1996","5","Karnataka","Shimoge","147.54"
"70","1997","5","Karnataka","Shimoge","152.07"
"70","1998","5","Karnataka","Shimoge","88.51"
"70","1999","5","Karnataka","Shimoge","94.58"
"70","2000","5","Karnataka","Shimoge","115.0"
"70","2001","5","Karnataka","Shimoge","106.04"
"70","2002","5","Karnataka","Shimoge","99.05"
"70","2003","5","Karnataka","Shimoge","88.58"
"70","2004","5","Karnataka","Shimoge","101.44"
"70","2005","5","Karnataka","Shimoge","108.4"
"70","2006","5","Karnataka","Shimoge","107.71"
"70","2007","5","Karnataka","Shimoge","101.77"
"70","2008","5","Karnataka","Shimoge","106.35"
"70","2009","5","Karnataka","Shimoge","108.87"
"70","2010","5","Karnataka","Shimoge","113.76"
"70","2011","5","Karnataka","Shimoge","111.03"
"71","1990","5","Karnataka","Chickmagalur","33.7"
"71","1991","5","Karnataka","Chickmagalur","34.3"
"71","1992","5","Karnataka","Chickmagalur","36.68"
"71","1993","5","Karnataka","Chickmagalur","37.91"
"71","1994","5","Karnataka","Chickmagalur","39.52"
"71","1995","5","Karnataka","Chickmagalur","34.24"
"71","1996","5","Karnataka","Chickmagalur","35.35"
"71","1997","5","Karnataka","Chickmagalur","37.84"
"71","1998","5","Karnataka","Chickmagalur","13.1"
"71","1999","5","Karnataka","Chickmagalur","17.42"
"71","2000","5","Karnataka","Chickmagalur","40.0"
"71","2001","5","Karnataka","Chickmagalur","37.77"
"71","2002","5","Karnataka","Chickmagalur","34.56"
"71","2003","5","Karnataka","Chickmagalur","27.85"
"71","2004","5","Karnataka","Chickmagalur","33.06"
"71","2005","5","Karnataka","Chickmagalur","30.47"
"71","2006","5","Karnataka","Chickmagalur","31.38"
"71","2007","5","Karnataka","Chickmagalur","31.08"
"71","2008","5","Karnataka","Chickmagalur","33.96"
"71","2009","5","Karnataka","Chickmagalur","35.16"
"71","2010","5","Karnataka","Chickmagalur","35.87"
"71","2011","5","Karnataka","Chickmagalur","36.75"
"72","1990","5","Karnataka","Chitradurga","54.95"
"72","1991","5","Karnataka","Chitradurga","39.44"
"72","1992","5","Karnataka","Chitradurga","69.88"
"72","1993","5","Karnataka","Chitradurga","73.12"
"72","1994","5","Karnataka","Chitradurga","72.87"
"72","1995","5","Karnataka","Chitradurga","71.6"
"72","1996","5","Karnataka","Chitradurga","76.55"
"72","1997","5","Karnataka","Chitradurga","72.59"
"72","1998","5","Karnataka","Chitradurga","8.38"
"72","1999","5","Karnataka","Chitradurga","12.24"
"72","2000","5","Karnataka","Chitradurga","14.0"
"72","2001","5","Karnataka","Chitradurga","10.95"
"72","2002","5","Karnataka","Chitradurga","7.05"
"72","2003","5","Karnataka","Chitradurga","9.01"
"72","2004","5","Karnataka","Chitradurga","4.51"
"72","2005","5","Karnataka","Chitradurga","10.74"
"72","2006","5","Karnataka","Chitradurga","7.45"
"72","2007","5","Karnataka","Chitradurga","6.37"
"72","2008","5","Karnataka","Chitradurga","8.65"
"72","2009","5","Karnataka","Chitradurga","11.08"
"72","2010","5","Karnataka","Chitradurga","13.88"
"72","2011","5","Karnataka","Chitradurga","5.94"
"73","1990","5","Karnataka","Bellary","41.64"
"73","1991","5","Karnataka","Bellary","42.1"
"73","1992","5","Karnataka","Bellary","49.3"
"73","1993","5","Karnataka","Bellary","53.49"
"73","1994","5","Karnataka","Bellary","58.9"
"73","1995","5","Karnataka","Bellary","54.85"
"73","1996","5","Karnataka","Bellary","55.9"
"73","1997","5","Karnataka","Bellary","57.69"
"73","1998","5","Karnataka","Bellary","68.77"
"73","1999","5","Karnataka","Bellary","79.3"
"73","2000","5","Karnataka","Bellary","84.0"
"73","2001","5","Karnataka","Bellary","83.63"
"73","2002","5","Karnataka","Bellary","71.3"
"73","2003","5","Karnataka","Bellary","56.98"
"73","2004","5","Karnataka","Bellary","66.81"
"73","2005","5","Karnataka","Bellary","102.81"
"73","2006","5","Karnataka","Bellary","105.92"
"73","2007","5","Karnataka","Bellary","117.85"
"73","2008","5","Karnataka","Bellary","122.72"
"73","2009","5","Karnataka","Bellary","120.41"
"73","2010","5","Karnataka","Bellary","130.68"
"73","2011","5","Karnataka","Bellary","116.17"
"74","1990","5","Karnataka","Dharwad","35.74"
"74","1991","5","Karnataka","Dharwad","38.82"
"74","1992","5","Karnataka","Dharwad","34.03"
"74","1993","5","Karnataka","Dharwad","36.64"
"74","1994","5","Karnataka","Dharwad","38.92"
"74","1995","5","Karnataka","Dharwad","41.99"
"74","1996","5","Karnataka","Dharwad","34.87"
"74","1997","5","Karnataka","Dharwad","37.12"
"74","1998","5","Karnataka","Dharwad","3.33"
"74","1999","5","Karnataka","Dharwad","4.94"
"74","2000","5","Karnataka","Dharwad","10.0"
"74","2001","5","Karnataka","Dharwad","11.17"
"74","2002","5","Karnataka","Dharwad","10.23"
"74","2003","5","Karnataka","Dharwad","6.03"
"74","2004","5","Karnataka","Dharwad","6.9"
"74","2005","5","Karnataka","Dharwad","3.68"
"74","2006","5","Karnataka","Dharwad","7.15"
"74","2007","5","Karnataka","Dharwad","4.44"
"74","2008","5","Karnataka","Dharwad","4.14"
"74","2009","5","Karnataka","Dharwad","5.54"
"74","2010","5","Karnataka","Dharwad","8.89"
"74","2011","5","Karnataka","Dharwad","7.17"
"75","1990","5","Karnataka","Belgaum","26.49"
"75","1991","5","Karnataka","Belgaum","23.5"
"75","1992","5","Karnataka","Belgaum","29.09"
"75","1993","5","Karnataka","Belgaum","35.75"
"75","1994","5","Karnataka","Belgaum","32.61"
"75","1995","5","Karnataka","Belgaum","21.9"
"75","1996","5","Karnataka","Belgaum","29.05"
"75","1997","5","Karnataka","Belgaum","28.13"
"75","1998","5","Karnataka","Belgaum","4.0"
"75","1999","5","Karnataka","Belgaum","3.96"
"75","2000","5","Karnataka","Belgaum","32.0"
"75","2001","5","Karnataka","Belgaum","35.96"
"75","2002","5","Karnataka","Belgaum","31.31"
"75","2003","5","Karnataka","Belgaum","40.88"
"75","2004","5","Karnataka","Belgaum","45.17"
"75","2005","5","Karnataka","Belgaum","45.29"
"75","2006","5","Karnataka","Belgaum","44.97"
"75","2007","5","Karnataka","Belgaum","46.24"
"75","2008","5","Karnataka","Belgaum","47.5"
"75","2009","5","Karnataka","Belgaum","52.31"
"75","2010","5","Karnataka","Belgaum","50.36"
"75","2011","5","Karnataka","Belgaum","55.33"
"76","1990","5","Karnataka","Bijapur","0.03"
"76","1991","5","Karnataka","Bijapur","0.0"
"76","1992","5","Karnataka","Bijapur","0.01"
"76","1993","5","Karnataka","Bijapur","0.0"
"76","1994","5","Karnataka","Bijapur","0.0"
"76","1995","5","Karnataka","Bijapur","0.01"
"76","1996","5","Karnataka","Bijapur","0.0"
"76","1997","5","Karnataka","Bijapur","0.0"
"76","1998","5","Karnataka","Bijapur","0.0"
"76","1999","5","Karnataka","Bijapur","0.0"
"76","2000","5","Karnataka","Bijapur","0.0"
"76","2001","5","Karnataka","Bijapur","0.0"
"76","2002","5","Karnataka","Bijapur","0.0"
"76","2003","5","Karnataka","Bijapur","0.0"
"76","2004","5","Karnataka","Bijapur","0.0"
"76","2005","5","Karnataka","Bijapur","0.0"
"76","2006","5","Karnataka","Bijapur","0.01"
"76","2007","5","Karnataka","Bijapur","0.01"
"76","2008","5","Karnataka","Bijapur","0.01"
"76","2009","5","Karnataka","Bijapur","0.03"
"76","2010","5","Karnataka","Bijapur","0.07"
"76","2011","5","Karnataka","Bijapur","0.09"
"77","1990","5","Karnataka","Bidar","1.53"
"77","1991","5","Karnataka","Bidar","0.47"
"77","1992","5","Karnataka","Bidar","1.2"
"77","1993","5","Karnataka","Bidar","0.94"
"77","1994","5","Karnataka","Bidar","0.0"
"77","1995","5","Karnataka","Bidar","1.7"
"77","1996","5","Karnataka","Bidar","0.29"
"77","1997","5","Karnataka","Bidar","1.17"
"77","1998","5","Karnataka","Bidar","0.15"
"77","1999","5","Karnataka","Bidar","0.2"
"77","2000","5","Karnataka","Bidar","1.0"
"77","2001","5","Karnataka","Bidar","0.0"
"77","2002","5","Karnataka","Bidar","0.0"
"77","2003","5","Karnataka","Bidar","0.0"
"77","2004","5","Karnataka","Bidar","0.0"
"77","2005","5","Karnataka","Bidar","0.14"
"77","2006","5","Karnataka","Bidar","0.04"
"77","2007","5","Karnataka","Bidar","0.04"
"77","2008","5","Karnataka","Bidar","0.0"
"77","2009","5","Karnataka","Bidar","0.05"
"77","2010","5","Karnataka","Bidar","0.28"
"77","2011","5","Karnataka","Bidar","0.66"
"78","1990","5","Karnataka","Raichur","105.39"
"78","1991","5","Karnataka","Raichur","120.66"
"78","1992","5","Karnataka","Raichur","142.84"
"78","1993","5","Karnataka","Raichur","161.77"
"78","1994","5","Karnataka","Raichur","140.57"
"78","1995","5","Karnataka","Raichur","144.73"
"78","1996","5","Karnataka","Raichur","153.67"
"78","1997","5","Karnataka","Raichur","169.76"
"78","1998","5","Karnataka","Raichur","113.2"
"78","1999","5","Karnataka","Raichur","146.91"
"78","2000","5","Karnataka","Raichur","136.0"
"78","2001","5","Karnataka","Raichur","118.73"
"78","2002","5","Karnataka","Raichur","85.04"
"78","2003","5","Karnataka","Raichur","72.19"
"78","2004","5","Karnataka","Raichur","104.58"
"78","2005","5","Karnataka","Raichur","174.43"
"78","2006","5","Karnataka","Raichur","136.22"
"78","2007","5","Karnataka","Raichur","159.34"
"78","2008","5","Karnataka","Raichur","164.61"
"78","2009","5","Karnataka","Raichur","174.91"
"78","2010","5","Karnataka","Raichur","174.67"
"78","2011","5","Karnataka","Raichur","141.05"
"79","1990","5","Karnataka","Gulbarga","8.92"
"79","1991","5","Karnataka","Gulbarga","8.04"
"79","1992","5","Karnataka","Gulbarga","2.3"
"79","1993","5","Karnataka","Gulbarga","6.02"
"79","1994","5","Karnataka","Gulbarga","2.74"
"79","1995","5","Karnataka","Gulbarga","7.41"
"79","1996","5","Karnataka","Gulbarga","11.51"
"79","1997","5","Karnataka","Gulbarga","7.29"
"79","1998","5","Karnataka","Gulbarga","17.34"
"79","1999","5","Karnataka","Gulbarga","16.33"
"79","2000","5","Karnataka","Gulbarga","30.0"
"79","2001","5","Karnataka","Gulbarga","40.53"
"79","2002","5","Karnataka","Gulbarga","46.74"
"79","2003","5","Karnataka","Gulbarga","65.58"
"79","2004","5","Karnataka","Gulbarga","76.75"
"79","2005","5","Karnataka","Gulbarga","90.04"
"79","2006","5","Karnataka","Gulbarga","87.1"
"79","2007","5","Karnataka","Gulbarga","90.81"
"79","2008","5","Karnataka","Gulbarga","92.73"
"79","2009","5","Karnataka","Gulbarga","79.47"
"79","2010","5","Karnataka","Gulbarga","4.54"
"79","2011","5","Karnataka","Gulbarga","3.96"
"80","1990","5","Karnataka","Dakshina Kannada","92.59"
"80","1991","5","Karnataka","Dakshina Kannada","93.48"
"80","1992","5","Karnataka","Dakshina Kannada","105.84"
"80","1993","5","Karnataka","Dakshina Kannada","105.94"
"80","1994","5","Karnataka","Dakshina Kannada","105.53"
"80","1995","5","Karnataka","Dakshina Kannada","105.01"
"80","1996","5","Karnataka","Dakshina Kannada","102.3"
"80","1997","5","Karnataka","Dakshina Kannada","101.65"
"80","1998","5","Karnataka","Dakshina Kannada","25.13"
"80","1999","5","Karnataka","Dakshina Kannada","24.78"
"80","2000","5","Karnataka","Dakshina Kannada","52.0"
"80","2001","5","Karnataka","Dakshina Kannada","52.37"
"80","2002","5","Karnataka","Dakshina Kannada","51.11"
"80","2003","5","Karnataka","Dakshina Kannada","51.39"
"80","2004","5","Karnataka","Dakshina Kannada","53.51"
"80","2005","5","Karnataka","Dakshina Kannada","51.78"
"80","2006","5","Karnataka","Dakshina Kannada","54.01"
"80","2007","5","Karnataka","Dakshina Kannada","55.12"
"80","2008","5","Karnataka","Dakshina Kannada","54.69"
"80","2009","5","Karnataka","Dakshina Kannada","54.38"
"80","2010","5","Karnataka","Dakshina Kannada","54.17"
"80","2011","5","Karnataka","Dakshina Kannada","54.89"
"81","1990","5","Karnataka","Uttara Kannada","49.58"
"81","1991","5","Karnataka","Uttara Kannada","51.06"
"81","1992","5","Karnataka","Uttara Kannada","53.77"
"81","1993","5","Karnataka","Uttara Kannada","54.04"
"81","1994","5","Karnataka","Uttara Kannada","54.32"
"81","1995","5","Karnataka","Uttara Kannada","52.45"
"81","1996","5","Karnataka","Uttara Kannada","53.35"
"81","1997","5","Karnataka","Uttara Kannada","50.27"
"81","1998","5","Karnataka","Uttara Kannada","9.29"
"81","1999","5","Karnataka","Uttara Kannada","8.87"
"81","2000","5","Karnataka","Uttara Kannada","47.0"
"81","2001","5","Karnataka","Uttara Kannada","42.97"
"81","2002","5","Karnataka","Uttara Kannada","44.56"
"81","2003","5","Karnataka","Uttara Kannada","44.18"
"81","2004","5","Karnataka","Uttara Kannada","46.24"
"81","2005","5","Karnataka","Uttara Kannada","44.51"
"81","2006","5","Karnataka","Uttara Kannada","45.58"
"81","2007","5","Karnataka","Uttara Kannada","44.78"
"81","2008","5","Karnataka","Uttara Kannada","45.36"
"81","2009","5","Karnataka","Uttara Kannada","45.58"
"81","2010","5","Karnataka","Uttara Kannada","45.31"
"81","2011","5","Karnataka","Uttara Kannada","44.25"
"82","1990","5","Karnataka","Kodagu","26.31"
"82","1991","5","Karnataka","Kodagu","27.51"
"82","1992","5","Karnataka","Kodagu","29.35"
"82","1993","5","Karnataka","Kodagu","29.32"
"82","1994","5","Karnataka","Kodagu","27.93"
"82","1995","5","Karnataka","Kodagu","26.65"
"82","1996","5","Karnataka","Kodagu","27.29"
"82","1997","5","Karnataka","Kodagu","21.98"
"82","1998","5","Karnataka","Kodagu","2.06"
"82","1999","5","Karnataka","Kodagu","1.61"
"82","2000","5","Karnataka","Kodagu","22.0"
"82","2001","5","Karnataka","Kodagu","26.77"
"82","2002","5","Karnataka","Kodagu","27.11"
"82","2003","5","Karnataka","Kodagu","24.41"
"82","2004","5","Karnataka","Kodagu","25.67"
"82","2005","5","Karnataka","Kodagu","23.3"
"82","2006","5","Karnataka","Kodagu","26.79"
"82","2007","5","Karnataka","Kodagu","23.69"
"82","2008","5","Karnataka","Kodagu","23.31"
"82","2009","5","Karnataka","Kodagu","20.75"
"82","2010","5","Karnataka","Kodagu","18.92"
"82","2011","5","Karnataka","Kodagu","18.97"
"83","1990","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","222.47"
"83","1991","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","256.36"
"83","1992","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","230.65"
"83","1993","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","285.79"
"83","1994","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","252.89"
"83","1995","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","249.3"
"83","1996","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","155.07"
"83","1997","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","154.69"
"83","1998","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","149.17"
"83","1999","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","144.23"
"83","2000","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","132.15"
"83","2001","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","133.07"
"83","2002","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","96.23"
"83","2003","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","97.12"
"83","2004","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","100.42"
"83","2005","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","114.07"
"83","2006","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","100.16"
"83","2007","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","88.99"
"83","2008","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","88.24"
"83","2009","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","86.74"
"83","2010","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","95.74"
"84","1990","11","Tamil Nadu","South Arcot Cuddalore","179.94"
"84","1991","11","Tamil Nadu","South Arcot Cuddalore","233.31"
"84","1992","11","Tamil Nadu","South Arcot Cuddalore","241.88"
"84","1993","11","Tamil Nadu","South Arcot Cuddalore","131.95"
"84","1994","11","Tamil Nadu","South Arcot Cuddalore","108.94"
"84","1995","11","Tamil Nadu","South Arcot Cuddalore","106.43"
"84","1996","11","Tamil Nadu","South Arcot Cuddalore","116.4"
"84","1997","11","Tamil Nadu","South Arcot Cuddalore","116.24"
"84","1998","11","Tamil Nadu","South Arcot Cuddalore","110.79"
"84","1999","11","Tamil Nadu","South Arcot Cuddalore","113.84"
"84","2000","11","Tamil Nadu","South Arcot Cuddalore","114.32"
"84","2001","11","Tamil Nadu","South Arcot Cuddalore","108.38"
"84","2002","11","Tamil Nadu","South Arcot Cuddalore","102.24"
"84","2003","11","Tamil Nadu","South Arcot Cuddalore","104.16"
"84","2004","11","Tamil Nadu","South Arcot Cuddalore","114.6"
"84","2005","11","Tamil Nadu","South Arcot Cuddalore","114.29"
"84","2006","11","Tamil Nadu","South Arcot Cuddalore","105.44"
"84","2007","11","Tamil Nadu","South Arcot Cuddalore","102.8"
"84","2008","11","Tamil Nadu","South Arcot Cuddalore","107.82"
"84","2009","11","Tamil Nadu","South Arcot Cuddalore","111.52"
"84","2010","11","Tamil Nadu","South Arcot Cuddalore","115.82"
"85","1990","11","Tamil Nadu","North Arcot Vellore","34.42"
"85","1991","11","Tamil Nadu","North Arcot Vellore","69.73"
"85","1992","11","Tamil Nadu","North Arcot Vellore","48.21"
"85","1993","11","Tamil Nadu","North Arcot Vellore","61.84"
"85","1994","11","Tamil Nadu","North Arcot Vellore","52.34"
"85","1995","11","Tamil Nadu","North Arcot Vellore","60.22"
"85","1996","11","Tamil Nadu","North Arcot Vellore","86.72"
"85","1997","11","Tamil Nadu","North Arcot Vellore","71.61"
"85","1998","11","Tamil Nadu","North Arcot Vellore","77.13"
"85","1999","11","Tamil Nadu","North Arcot Vellore","49.87"
"85","2000","11","Tamil Nadu","North Arcot Vellore","52.33"
"85","2001","11","Tamil Nadu","North Arcot Vellore","60.11"
"85","2002","11","Tamil Nadu","North Arcot Vellore","26.29"
"85","2003","11","Tamil Nadu","North Arcot Vellore","30.91"
"85","2004","11","Tamil Nadu","North Arcot Vellore","29.4"
"85","2005","11","Tamil Nadu","North Arcot Vellore","58.16"
"85","2006","11","Tamil Nadu","North Arcot Vellore","41.67"
"85","2007","11","Tamil Nadu","North Arcot Vellore","44.29"
"85","2008","11","Tamil Nadu","North Arcot Vellore","47.38"
"85","2009","11","Tamil Nadu","North Arcot Vellore","39.77"
"85","2010","11","Tamil Nadu","North Arcot Vellore","43.22"
"86","1990","11","Tamil Nadu","Salem","28.2"
"86","1991","11","Tamil Nadu","Salem","63.05"
"86","1992","11","Tamil Nadu","Salem","54.45"
"86","1993","11","Tamil Nadu","Salem","71.55"
"86","1994","11","Tamil Nadu","Salem","65.18"
"86","1995","11","Tamil Nadu","Salem","63.24"
"86","1996","11","Tamil Nadu","Salem","44.19"
"86","1997","11","Tamil Nadu","Salem","45.97"
"86","1998","11","Tamil Nadu","Salem","47.62"
"86","1999","11","Tamil Nadu","Salem","47.03"
"86","2000","11","Tamil Nadu","Salem","44.93"
"86","2001","11","Tamil Nadu","Salem","46.23"
"86","2002","11","Tamil Nadu","Salem","10.91"
"86","2003","11","Tamil Nadu","Salem","13.53"
"86","2004","11","Tamil Nadu","Salem","27.19"
"86","2005","11","Tamil Nadu","Salem","37.23"
"86","2006","11","Tamil Nadu","Salem","27.04"
"86","2007","11","Tamil Nadu","Salem","21.24"
"86","2008","11","Tamil Nadu","Salem","29.39"
"86","2009","11","Tamil Nadu","Salem","23.99"
"86","2010","11","Tamil Nadu","Salem","33.3"
"87","1990","11","Tamil Nadu","Coimbatore","18.16"
"87","1991","11","Tamil Nadu","Coimbatore","21.29"
"87","1992","11","Tamil Nadu","Coimbatore","27.03"
"87","1993","11","Tamil Nadu","Coimbatore","16.41"
"87","1994","11","Tamil Nadu","Coimbatore","19.34"
"87","1995","11","Tamil Nadu","Coimbatore","13.85"
"87","1996","11","Tamil Nadu","Coimbatore","17.47"
"87","1997","11","Tamil Nadu","Coimbatore","18.7"
"87","1998","11","Tamil Nadu","Coimbatore","12.26"
"87","1999","11","Tamil Nadu","Coimbatore","17.88"
